   2     172.00000       6442.2086       1330.3755      -1.5734981       7.6276332       6578.1419    
   2     173.00000       6440.6306       1338.0022      -1.5825182       7.6257649       6578.1435    
   2     174.00000       6439.0435       1345.6271      -1.5915360       7.6238859       6578.1452    
   2     175.00000       6437.4475       1353.2500      -1.6005516       7.6219962       6578.1468    
   2     176.00000       6435.8424       1360.8711      -1.6095650       7.6200959       6578.1485    
   2     177.00000       6434.2284       1368.4902      -1.6185761       7.6181849       6578.1502    
   2     178.00000       6432.6053       1376.1074      -1.6275849       7.6162633       6578.1519    
   2     179.00000       6430.9732       1383.7227      -1.6365915       7.6143310       6578.1536    
   2     180.00000       6429.3321       1391.3361      -1.6455957       7.6123880       6578.1553    
   2     181.00000       6427.6820       1398.9475      -1.6545976       7.6104344       6578.1570    
   2     182.00000       6426.0229       1406.5569      -1.6635972       7.6084701       6578.1588    
   2     183.00000       6424.3548       1414.1644      -1.6725945       7.6064951       6578.1605    
   2     184.00000       6422.6777       1421.7699      -1.6815894       7.6045095       6578.1623    
   2     185.00000       6420.9916       1429.3734      -1.6905820       7.6025133       6578.1640    
   2     186.00000       6419.2966       1436.9750      -1.6995721       7.6005064       6578.1658    
   2     187.00000       6417.5925       1444.5745      -1.7085599       7.5984889       6578.1676    
   2     188.00000       6415.8794       1452.1719      -1.7175453       7.5964607       6578.1694    
   2     189.00000       6414.1574       1459.7674      -1.7265283       7.5944219       6578.1712    
   2     190.00000       6412.4264       1467.3608      -1.7355088       7.5923725       6578.1730    
   2     191.00000       6410.6864       1474.9521      -1.7444870       7.5903124       6578.1748    
   2     192.00000       6408.9374       1482.5414      -1.7534626       7.5882417       6578.1766    
   2     193.00000       6407.1795       1490.1286      -1.7624358       7.5861604       6578.1785    
   2     194.00000       6405.4125       1497.7137      -1.7714066       7.5840685       6578.1803    
   2     195.00000       6403.6366       1505.2967      -1.7803748       7.5819659       6578.1822    
   2     196.00000       6401.8518       1512.8776      -1.7893405       7.5798528       6578.1840    
   2     197.00000       6400.0580       1520.4564      -1.7983038       7.5777290       6578.1859    
   2     198.00000       6398.2552       1528.0331      -1.8072645       7.5755946       6578.1878    
   2     199.00000       6396.4434       1535.6076      -1.8162226       7.5734496       6578.1897    
   2     200.00000       6394.6227       1543.1800      -1.8251782       7.5712940       6578.1916    
   2     201.00000       6392.7931       1550.7502      -1.8341313       7.5691278       6578.1935    
   2     202.00000       6390.9545       1558.3182      -1.8430818       7.5669510       6578.1954    
   2     203.00000       6389.1069       1565.8841      -1.8520296       7.5647636       6578.1973    
   2     204.00000       6387.2504       1573.4478      -1.8609749       7.5625656       6578.1993    
   2     205.00000       6385.3850       1581.0092      -1.8699176       7.5603570       6578.2012    
   2     206.00000       6383.5106       1588.5685      -1.8788576       7.5581379       6578.2032    
   2     207.00000       6381.6273       1596.1255      -1.8877950       7.5559082       6578.2052    
   2     208.00000       6379.7350       1603.6803      -1.8967298       7.5536678       6578.2071    
   2     209.00000       6377.8338       1611.2328      -1.9056619       7.5514169       6578.2091    
   2     210.00000       6375.9237       1618.7831      -1.9145913       7.5491555       6578.2111    
   2     211.00000       6374.0046       1626.3311      -1.9235180       7.5468835       6578.2131    
   2     212.00000       6372.0766       1633.8769      -1.9324420       7.5446009       6578.2151    
   2     213.00000       6370.1397       1641.4203      -1.9413633       7.5423077       6578.2172    
   2     214.00000       6368.1939       1648.9615      -1.9502819       7.5400040       6578.2192    
   2     215.00000       6366.2392       1656.5003      -1.9591977       7.5376897       6578.2212    
   2     216.00000       6364.2755       1664.0369      -1.9681108       7.5353649       6578.2233    
   2     217.00000       6362.3029       1671.5711      -1.9770212       7.5330295       6578.2253    
   2     218.00000       6360.3215       1679.1029      -1.9859287       7.5306836       6578.2274    
   2     219.00000       6358.3311       1686.6324      -1.9948335       7.5283271       6578.2295    
   2     220.00000       6356.3318       1694.1596      -2.0037354       7.5259601       6578.2316    
   2     221.00000       6354.3236       1701.6843      -2.0126346       7.5235826       6578.2337    
   2     222.00000       6352.3065       1709.2067      -2.0215309       7.5211945       6578.2358    
   2     223.00000       6350.2806       1716.7267      -2.0304243       7.5187959       6578.2379    
   2     224.00000       6348.2457       1724.2443      -2.0393150       7.5163868       6578.2400    
   2     225.00000       6346.2019       1731.7595      -2.0482027       7.5139671       6578.2422    
   2     226.00000       6344.1493       1739.2723      -2.0570876       7.5115369       6578.2443    
   2     227.00000       6342.0878       1746.7826      -2.0659696       7.5090963       6578.2465    
   2     228.00000       6340.0173       1754.2904      -2.0748487       7.5066451       6578.2486    
   2     229.00000       6337.9381       1761.7959      -2.0837249       7.5041834       6578.2508    
   2     230.00000       6335.8499       1769.2988      -2.0925981       7.5017111       6578.2530    
   2     231.00000       6333.7529       1776.7993      -2.1014684       7.4992284       6578.2552    
   2     232.00000       6331.6470       1784.2973      -2.1103358       7.4967352       6578.2574    
   2     233.00000       6329.5322       1791.7927      -2.1192002       7.4942315       6578.2596    
   2     234.00000       6327.4086       1799.2857      -2.1280616       7.4917173       6578.2618    
   2     235.00000       6325.2761       1806.7762      -2.1369200       7.4891926       6578.2640    
   2     236.00000       6323.1347       1814.2641      -2.1457755       7.4866575       6578.2663    
   2     237.00000       6320.9845       1821.7495      -2.1546279       7.4841118       6578.2685    
   2     238.00000       6318.8255       1829.2323      -2.1634773       7.4815557       6578.2708    
   2     239.00000       6316.6576       1836.7126      -2.1723236       7.4789891       6578.2730    
   2     240.00000       6314.4808       1844.1903      -2.1811669       7.4764120       6578.2753    
   2     241.00000       6312.2952       1851.6654      -2.1900072       7.4738245       6578.2776    
   2     242.00000       6310.1008       1859.1379      -2.1988443       7.4712265       6578.2799    
   2     243.00000       6307.8975       1866.6079      -2.2076784       7.4686180       6578.2822    
   2     244.00000       6305.6855       1874.0752      -2.2165094       7.4659991       6578.2845    
   2     245.00000       6303.4645       1881.5399      -2.2253372       7.4633697       6578.2868    
   2     246.00000       6301.2348       1889.0019      -2.2341620       7.4607299       6578.2891    
   2     247.00000       6298.9962       1896.4613      -2.2429836       7.4580797       6578.2915    
   2     248.00000       6296.7488       1903.9181      -2.2518020       7.4554190       6578.2938    
   2     249.00000       6294.4926       1911.3721      -2.2606173       7.4527478       6578.2962    
   2     250.00000       6292.2276       1918.8236      -2.2694294       7.4500663       6578.2985    
   2     251.00000       6289.9537       1926.2723      -2.2782383       7.4473743       6578.3009    
   2     252.00000       6287.6711       1933.7183      -2.2870441       7.4446719       6578.3033    
   2     253.00000       6285.3797       1941.1616      -2.2958466       7.4419590       6578.3057    
   2     254.00000       6283.0794       1948.6022      -2.3046459       7.4392358       6578.3081    
   2     255.00000       6280.7704       1956.0401      -2.3134419       7.4365021       6578.3105    
   2     256.00000       6278.4525       1963.4752      -2.3222347       7.4337580       6578.3129    
   2     257.00000       6276.1259       1970.9076      -2.3310243       7.4310035       6578.3154    
   2     258.00000       6273.7905       1978.3372      -2.3398105       7.4282386       6578.3178    
   2     259.00000       6271.4463       1985.7641      -2.3485935       7.4254634       6578.3203    
   2     260.00000       6269.0933       1993.1881      -2.3573732       7.4226777       6578.3227    
   2     261.00000       6266.7315       2000.6094      -2.3661496       7.4198816       6578.3252    
   2     262.00000       6264.3610       2008.0279      -2.3749226       7.4170752       6578.3277    
   2     263.00000       6261.9817       2015.4436      -2.3836923       7.4142583       6578.3301    
   2     264.00000       6259.5936       2022.8564      -2.3924587       7.4114311       6578.3326    
   2     265.00000       6257.1968       2030.2664      -2.4012217       7.4085935       6578.3351    
   2     266.00000       6254.7912       2037.6736      -2.4099813       7.4057455       6578.3377    
   2     267.00000       6252.3768       2045.0779      -2.4187376       7.4028872       6578.3402    
   2     268.00000       6249.9537       2052.4794      -2.4274904       7.4000185       6578.3427    
   2     269.00000       6247.5218       2059.8780      -2.4362399       7.3971395       6578.3453    
   2     270.00000       6245.0812       2067.2736      -2.4449859       7.3942501       6578.3478    
   2     271.00000       6242.6319       2074.6664      -2.4537285       7.3913503       6578.3504    
   2     272.00000       6240.1738       2082.0563      -2.4624676       7.3884402       6578.3529    
   2     273.00000       6237.7069       2089.4433      -2.4712033       7.3855198       6578.3555    
   2     274.00000       6235.2314       2096.8274      -2.4799355       7.3825890       6578.3581    
   2     275.00000       6232.7471       2104.2085      -2.4886642       7.3796479       6578.3607    
   2     276.00000       6230.2540       2111.5867      -2.4973895       7.3766965       6578.3633    
   2     277.00000       6227.7523       2118.9619      -2.5061112       7.3737347       6578.3659    
   2     278.00000       6225.2418       2126.3341      -2.5148294       7.3707626       6578.3685    
   2     279.00000       6222.7226       2133.7034      -2.5235441       7.3677802       6578.3712    
   2     280.00000       6220.1947       2141.0697      -2.5322552       7.3647875       6578.3738    
   2     281.00000       6217.6581       2148.4330      -2.5409628       7.3617845       6578.3764    
   2     282.00000       6215.1128       2155.7933      -2.5496668       7.3587711       6578.3791    
   2     283.00000       6212.5588       2163.1505      -2.5583672       7.3557475       6578.3818    
   2     284.00000       6209.9961       2170.5048      -2.5670641       7.3527136       6578.3845    
   2     285.00000       6207.4247       2177.8559      -2.5757573       7.3496694       6578.3871    
   2     286.00000       6204.8446       2185.2041      -2.5844469       7.3466149       6578.3898    
   2     287.00000       6202.2558       2192.5492      -2.5931329       7.3435501       6578.3925    
   2     288.00000       6199.6583       2199.8912      -2.6018152       7.3404750       6578.3953    
   2     289.00000       6197.0521       2207.2301      -2.6104939       7.3373897       6578.3980    
   2     290.00000       6194.4373       2214.5660      -2.6191690       7.3342941       6578.4007    
   2     291.00000       6191.8138       2221.8987      -2.6278403       7.3311882       6578.4034    
   2     292.00000       6189.1816       2229.2283      -2.6365080       7.3280721       6578.4062    
   2     293.00000       6186.5408       2236.5548      -2.6451719       7.3249457       6578.4090    
   2     294.00000       6183.8913       2243.8782      -2.6538321       7.3218090       6578.4117    
   2     295.00000       6181.2331       2251.1985      -2.6624887       7.3186621       6578.4145    
   2     296.00000       6178.5663       2258.5155      -2.6711414       7.3155050       6578.4173    
   2     297.00000       6175.8908       2265.8295      -2.6797904       7.3123376       6578.4201    
   2     298.00000       6173.2067       2273.1402      -2.6884357       7.3091600       6578.4229    
   2     299.00000       6170.5140       2280.4478      -2.6970772       7.3059722       6578.4257    
   2     300.00000       6167.8126       2287.7522      -2.7057149       7.3027741       6578.4285    
   2     301.00000       6165.1025       2295.0533      -2.7143488       7.2995659       6578.4314    
   2     302.00000       6162.3839       2302.3513      -2.7229789       7.2963474       6578.4342    
   2     303.00000       6159.6566       2309.6460      -2.7316051       7.2931186       6578.4370    
   2     304.00000       6156.9207       2316.9375      -2.7402276       7.2898797       6578.4399    
   2     305.00000       6154.1761       2324.2258      -2.7488461       7.2866306       6578.4428    
   2     306.00000       6151.4230       2331.5108      -2.7574608       7.2833713       6578.4456    
   2     307.00000       6148.6612       2338.7925      -2.7660717       7.2801018       6578.4485    
   2     308.00000       6145.8908       2346.0710      -2.7746786       7.2768221       6578.4514    
   2     309.00000       6143.1119       2353.3462      -2.7832817       7.2735322       6578.4543    
   2     310.00000       6140.3243       2360.6180      -2.7918809       7.2702321       6578.4572    
   2     311.00000       6137.5281       2367.8866      -2.8004761       7.2669219       6578.4602    
   2     312.00000       6134.7233       2375.1519      -2.8090674       7.2636015       6578.4631    
   2     313.00000       6131.9100       2382.4138      -2.8176548       7.2602709       6578.4660    
   2     314.00000       6129.0880       2389.6724      -2.8262382       7.2569302       6578.4690    
   2     315.00000       6126.2575       2396.9277      -2.8348176       7.2535793       6578.4719    
   2     316.00000       6123.4184       2404.1796      -2.8433931       7.2502183       6578.4749    
   2     317.00000       6120.5707       2411.4281      -2.8519645       7.2468471       6578.4779    
   2     318.00000       6117.7144       2418.6733      -2.8605320       7.2434657       6578.4809    
   2     319.00000       6114.8496       2425.9150      -2.8690954       7.2400743       6578.4839    
   2     320.00000       6111.9763       2433.1534      -2.8776548       7.2366727       6578.4869    
   2     321.00000       6109.0943       2440.3884      -2.8862102       7.2332609       6578.4899    
   2     322.00000       6106.2038       2447.6199      -2.8947615       7.2298391       6578.4929    
   2     323.00000       6103.3048       2454.8480      -2.9033088       7.2264071       6578.4959    
   2     324.00000       6100.3972       2462.0727      -2.9118519       7.2229650       6578.4990    
   2     325.00000       6097.4811       2469.2940      -2.9203910       7.2195129       6578.5020    
   2     326.00000       6094.5564       2476.5118      -2.9289260       7.2160506       6578.5051    
   2     327.00000       6091.6233       2483.7261      -2.9374569       7.2125782       6578.5081    
   2     328.00000       6088.6815       2490.9369      -2.9459836       7.2090957       6578.5112    
   2     329.00000       6085.7313       2498.1443      -2.9545062       7.2056031       6578.5143    
   2     330.00000       6082.7725       2505.3481      -2.9630247       7.2021005       6578.5174    
   2     331.00000       6079.8052       2512.5485      -2.9715390       7.1985877       6578.5205    
   2     332.00000       6076.8294       2519.7453      -2.9800491       7.1950649       6578.5236    
   2     333.00000       6073.8451       2526.9386      -2.9885551       7.1915321       6578.5267    
   2     334.00000       6070.8523       2534.1283      -2.9970568       7.1879891       6578.5298    
   2     335.00000       6067.8510       2541.3146      -3.0055544       7.1844361       6578.5330    
   2     336.00000       6064.8412       2548.4972      -3.0140477       7.1808731       6578.5361    
   2     337.00000       6061.8229       2555.6763      -3.0225368       7.1773000       6578.5393    
   2     338.00000       6058.7962       2562.8518      -3.0310216       7.1737168       6578.5424    
   2     339.00000       6055.7609       2570.0237      -3.0395022       7.1701236       6578.5456    
   2     340.00000       6052.7172       2577.1921      -3.0479785       7.1665204       6578.5488    
   2     341.00000       6049.6649       2584.3568      -3.0564506       7.1629072       6578.5520    
   2     342.00000       6046.6043       2591.5179      -3.0649183       7.1592839       6578.5551    
   2     343.00000       6043.5351       2598.6753      -3.0733818       7.1556506       6578.5584    
   2     344.00000       6040.4575       2605.8292      -3.0818409       7.1520073       6578.5616    
   2     345.00000       6037.3714       2612.9793      -3.0902957       7.1483540       6578.5648    
   2     346.00000       6034.2769       2620.1259      -3.0987462       7.1446907       6578.5680    
   2     347.00000       6031.1739       2627.2687      -3.1071923       7.1410174       6578.5713    
   2     348.00000       6028.0625       2634.4079      -3.1156340       7.1373341       6578.5745    
   2     349.00000       6024.9427       2641.5434      -3.1240714       7.1336408       6578.5778    
   2     350.00000       6021.8144       2648.6752      -3.1325044       7.1299376       6578.5810    
   2     351.00000       6018.6777       2655.8033      -3.1409330       7.1262243       6578.5843    
